,age,marital_v,education_v,contact_v,poutcome_v,has_subscribed_yes
16828,27,0.0,5.0,1.0,0.0,0.0
16829,42,2.0,6.0,0.0,0.0,0.0
16830,56,2.0,1.0,1.0,0.0,0.0
16831,32,0.0,4.0,0.0,0.0,0.0
16832,28,2.0,4.0,1.0,0.0,0.0
16833,28,0.0,6.0,1.0,0.0,0.0
16834,41,1.0,6.0,1.0,0.0,0.0
16835,41,0.0,6.0,1.0,0.0,0.0
16836,52,2.0,3.0,1.0,0.0,0.0
16837,38,2.0,4.0,1.0,0.0,0.0
16838,54,2.0,3.0,1.0,0.0,0.0
16839,47,2.0,3.0,0.0,0.0,0.0
16840,37,0.0,4.0,1.0,0.0,0.0
16841,36,2.0,3.0,1.0,0.0,0.0
16842,35,2.0,6.0,0.0,0.0,0.0
16843,30,0.0,4.0,1.0,0.0,0.0
16844,34,2.0,6.0,1.0,0.0,0.0
16845,28,0.0,4.0,1.0,0.0,0.0
16846,42,1.0,6.0,0.0,0.0,0.0
16847,35,0.0,4.0,1.0,0.0,0.0
16848,28,2.0,4.0,1.0,0.0,0.0
16849,36,2.0,6.0,1.0,0.0,0.0
16850,58,1.0,1.0,0.0,0.0,0.0
16851,30,0.0,4.0,1.0,0.0,0.0
16852,46,1.0,5.0,1.0,0.0,0.0
16853,56,1.0,6.0,1.0,0.0,0.0
16854,42,2.0,4.0,1.0,0.0,0.0
16855,37,1.0,3.0,1.0,0.0,0.0
16856,39,2.0,6.0,1.0,0.0,0.0
16857,37,2.0,6.0,1.0,0.0,0.0
16858,56,1.0,4.0,1.0,0.0,0.0
16859,37,1.0,4.0,1.0,0.0,0.0
16860,50,0.0,4.0,0.0,0.0,0.0
16861,36,2.0,2.0,1.0,0.0,0.0
16862,29,2.0,6.0,1.0,0.0,0.0
16863,37,1.0,4.0,1.0,0.0,1.0
16864,36,0.0,4.0,1.0,0.0,0.0
16865,33,0.0,5.0,1.0,0.0,0.0
16866,29,0.0,4.0,1.0,0.0,0.0
16867,39,2.0,4.0,1.0,0.0,0.0
16868,32,0.0,4.0,1.0,0.0,0.0
16869,43,1.0,5.0,1.0,0.0,0.0
16870,36,2.0,2.0,1.0,0.0,0.0
16871,36,2.0,6.0,1.0,0.0,0.0
16872,40,2.0,5.0,0.0,0.0,0.0
16873,40,0.0,3.0,1.0,0.0,0.0
16874,32,0.0,6.0,1.0,0.0,0.0
16875,33,2.0,5.0,1.0,0.0,1.0
16876,34,2.0,6.0,1.0,0.0,0.0
16877,29,2.0,4.0,1.0,0.0,0.0
16878,48,2.0,5.0,1.0,0.0,0.0
16879,39,2.0,4.0,1.0,0.0,0.0
16880,35,2.0,5.0,1.0,0.0,0.0
16881,30,0.0,6.0,1.0,0.0,0.0
16882,42,2.0,6.0,0.0,0.0,1.0
16883,37,1.0,3.0,1.0,0.0,1.0
16884,35,2.0,5.0,1.0,0.0,0.0
16885,39,2.0,4.0,1.0,0.0,0.0
16886,46,0.0,4.0,1.0,0.0,0.0
16887,39,2.0,4.0,1.0,0.0,0.0
16888,50,2.0,4.0,1.0,0.0,0.0
16889,27,2.0,4.0,1.0,0.0,0.0
16890,52,2.0,1.0,1.0,0.0,0.0
16891,56,1.0,6.0,1.0,0.0,0.0
16892,28,0.0,6.0,1.0,0.0,0.0
16893,27,0.0,1.0,1.0,0.0,0.0
16894,29,0.0,6.0,1.0,0.0,0.0
16895,27,0.0,1.0,1.0,0.0,0.0
16896,22,0.0,4.0,1.0,0.0,0.0
16897,48,2.0,6.0,1.0,0.0,0.0
16898,31,0.0,4.0,1.0,0.0,0.0
16899,45,2.0,6.0,1.0,0.0,0.0
16900,38,2.0,4.0,1.0,0.0,0.0
16901,48,2.0,6.0,1.0,0.0,0.0
16902,35,2.0,5.0,1.0,0.0,0.0
16903,36,1.0,6.0,1.0,0.0,0.0
16904,29,0.0,6.0,1.0,0.0,0.0
16905,45,2.0,6.0,0.0,0.0,0.0
16906,56,2.0,1.0,1.0,0.0,0.0
16907,44,0.0,2.0,1.0,0.0,0.0
16908,33,2.0,5.0,1.0,0.0,0.0
16909,29,0.0,4.0,1.0,0.0,0.0
16910,45,2.0,6.0,1.0,0.0,0.0
16911,59,2.0,1.0,1.0,0.0,0.0
16912,43,0.0,2.0,1.0,0.0,0.0
16913,47,2.0,4.0,0.0,0.0,0.0
16914,45,0.0,6.0,1.0,0.0,0.0
16915,49,2.0,3.0,1.0,0.0,0.0
16916,42,2.0,6.0,1.0,0.0,0.0
16917,28,0.0,6.0,1.0,0.0,0.0
16918,45,0.0,6.0,1.0,0.0,0.0
16919,39,2.0,5.0,1.0,0.0,0.0
16920,41,1.0,4.0,1.0,0.0,0.0
16921,50,2.0,6.0,1.0,0.0,0.0
16922,50,2.0,6.0,0.0,0.0,0.0
16923,36,2.0,6.0,0.0,0.0,0.0
16924,50,2.0,6.0,1.0,0.0,0.0
16925,42,2.0,6.0,0.0,0.0,0.0
16926,45,1.0,6.0,1.0,0.0,0.0
16927,35,0.0,4.0,1.0,0.0,0.0
16928,36,2.0,4.0,0.0,0.0,0.0
16929,44,2.0,4.0,1.0,0.0,0.0
16930,38,2.0,4.0,1.0,0.0,0.0
16931,39,2.0,4.0,1.0,0.0,0.0
16932,50,2.0,4.0,1.0,0.0,0.0
16933,38,2.0,4.0,1.0,0.0,0.0
16934,38,2.0,4.0,1.0,0.0,0.0
16935,35,2.0,3.0,0.0,0.0,0.0
16936,43,2.0,4.0,1.0,0.0,0.0
16937,32,2.0,6.0,1.0,0.0,0.0
16938,33,1.0,4.0,1.0,0.0,0.0
16939,32,2.0,6.0,1.0,0.0,0.0
16940,32,2.0,6.0,1.0,0.0,0.0
16941,35,2.0,3.0,1.0,0.0,1.0
16942,32,0.0,5.0,0.0,0.0,0.0
16943,32,2.0,4.0,1.0,0.0,0.0
16944,27,0.0,6.0,1.0,0.0,0.0
16945,32,0.0,5.0,1.0,0.0,0.0
16946,32,0.0,5.0,1.0,0.0,0.0
16947,40,2.0,5.0,1.0,0.0,0.0
16948,33,0.0,5.0,1.0,0.0,0.0
16949,32,0.0,5.0,1.0,0.0,0.0
16950,32,0.0,5.0,1.0,0.0,0.0
16951,32,0.0,5.0,1.0,0.0,0.0
16952,32,0.0,5.0,1.0,0.0,0.0
16953,30,0.0,3.0,1.0,0.0,0.0
16954,25,0.0,4.0,1.0,0.0,0.0
16955,31,0.0,6.0,0.0,0.0,0.0
16956,37,0.0,6.0,1.0,0.0,0.0
16957,32,2.0,6.0,1.0,0.0,0.0
16958,53,2.0,5.0,0.0,0.0,0.0
16959,36,2.0,2.0,0.0,0.0,0.0
16960,41,0.0,6.0,0.0,0.0,0.0
16961,35,0.0,5.0,1.0,0.0,0.0
16962,38,2.0,4.0,1.0,0.0,0.0
16963,38,2.0,4.0,0.0,0.0,0.0
16964,38,2.0,4.0,1.0,0.0,0.0
16965,34,2.0,6.0,1.0,0.0,0.0
16966,40,2.0,5.0,1.0,0.0,0.0
16967,24,0.0,4.0,1.0,0.0,1.0
16968,35,0.0,5.0,1.0,0.0,0.0
16969,28,2.0,4.0,0.0,0.0,0.0
16970,42,2.0,3.0,1.0,0.0,0.0
16971,42,2.0,3.0,0.0,0.0,0.0
16972,29,0.0,6.0,1.0,0.0,0.0
16973,39,2.0,4.0,1.0,0.0,0.0
16974,56,2.0,6.0,1.0,0.0,0.0
16975,42,2.0,3.0,1.0,0.0,0.0
16976,56,2.0,6.0,1.0,0.0,0.0
16977,35,2.0,5.0,1.0,0.0,0.0
16978,48,2.0,5.0,1.0,0.0,0.0
16979,48,2.0,5.0,0.0,0.0,0.0
16980,42,2.0,3.0,1.0,0.0,0.0
16981,53,2.0,1.0,1.0,0.0,0.0
16982,39,2.0,4.0,1.0,0.0,0.0
16983,52,2.0,3.0,1.0,0.0,0.0
16984,26,2.0,4.0,1.0,0.0,0.0
16985,34,2.0,5.0,1.0,0.0,0.0
16986,36,2.0,3.0,0.0,0.0,0.0
16987,32,0.0,5.0,1.0,0.0,0.0
16988,56,2.0,6.0,1.0,0.0,0.0
16989,35,0.0,5.0,1.0,0.0,0.0
16990,56,2.0,6.0,1.0,0.0,0.0
16991,34,2.0,4.0,1.0,0.0,0.0
16992,46,1.0,5.0,1.0,0.0,0.0
16993,56,1.0,6.0,1.0,0.0,0.0
16994,32,2.0,4.0,1.0,0.0,1.0
16995,28,0.0,6.0,1.0,0.0,1.0
16996,49,2.0,5.0,0.0,0.0,0.0
16997,53,2.0,1.0,1.0,0.0,0.0
16998,28,0.0,4.0,1.0,0.0,0.0
16999,56,1.0,6.0,1.0,0.0,0.0
17000,29,2.0,6.0,1.0,0.0,0.0
17001,44,2.0,5.0,1.0,0.0,0.0
17002,44,2.0,5.0,0.0,0.0,0.0
17003,29,2.0,6.0,0.0,0.0,0.0
17004,29,2.0,6.0,0.0,0.0,0.0
17005,43,2.0,1.0,0.0,0.0,0.0
17006,56,1.0,6.0,1.0,0.0,0.0
17007,52,2.0,1.0,1.0,0.0,0.0
17008,30,0.0,6.0,1.0,0.0,0.0
17009,32,2.0,6.0,1.0,0.0,0.0
17010,36,2.0,6.0,1.0,0.0,0.0
17011,40,2.0,6.0,1.0,0.0,0.0
17012,36,0.0,1.0,0.0,0.0,0.0
17013,39,2.0,4.0,1.0,0.0,0.0
17014,36,0.0,1.0,1.0,0.0,0.0
17015,34,2.0,5.0,0.0,0.0,0.0
17016,38,2.0,4.0,1.0,0.0,0.0
17017,41,1.0,6.0,1.0,0.0,0.0
17018,57,2.0,6.0,1.0,0.0,0.0
17019,60,2.0,2.0,1.0,0.0,0.0
17020,29,2.0,6.0,1.0,0.0,0.0
17021,35,0.0,6.0,1.0,0.0,0.0
17022,42,2.0,3.0,1.0,0.0,0.0
17023,28,2.0,5.0,0.0,0.0,0.0
17024,28,2.0,5.0,1.0,0.0,0.0
17025,27,0.0,1.0,1.0,0.0,0.0
17026,48,2.0,6.0,1.0,0.0,0.0
17027,35,0.0,6.0,1.0,0.0,0.0
17028,27,0.0,1.0,1.0,0.0,0.0
17029,51,2.0,3.0,1.0,0.0,0.0
17030,28,2.0,4.0,1.0,0.0,0.0
17031,40,2.0,5.0,1.0,0.0,0.0
17032,38,2.0,4.0,1.0,0.0,1.0
17033,43,2.0,2.0,1.0,0.0,0.0
17034,28,2.0,4.0,0.0,0.0,0.0
17035,37,0.0,5.0,1.0,0.0,0.0
17036,37,0.0,5.0,1.0,0.0,0.0
17037,46,2.0,4.0,1.0,0.0,0.0
17038,39,2.0,4.0,1.0,0.0,0.0
17039,33,1.0,4.0,1.0,0.0,0.0
17040,36,2.0,6.0,1.0,0.0,0.0
17041,58,1.0,6.0,1.0,0.0,0.0
17042,44,1.0,4.0,1.0,0.0,0.0
17043,32,0.0,4.0,1.0,0.0,0.0
17044,57,0.0,4.0,0.0,0.0,0.0
17045,28,0.0,6.0,1.0,0.0,0.0
17046,53,2.0,6.0,1.0,0.0,0.0
17047,28,0.0,6.0,1.0,0.0,1.0
17048,42,2.0,3.0,1.0,0.0,0.0
17049,28,2.0,4.0,1.0,0.0,1.0
17050,38,0.0,5.0,1.0,0.0,0.0
17051,28,2.0,4.0,1.0,0.0,0.0
17052,34,2.0,4.0,1.0,0.0,0.0
17053,31,2.0,4.0,1.0,0.0,0.0
17054,31,0.0,6.0,1.0,0.0,0.0
17055,29,0.0,5.0,1.0,0.0,0.0
17056,46,2.0,6.0,1.0,0.0,0.0
17057,51,2.0,1.0,1.0,0.0,0.0
17058,53,2.0,1.0,1.0,0.0,0.0
17059,36,2.0,4.0,1.0,0.0,0.0
17060,38,1.0,3.0,1.0,0.0,0.0
17061,37,2.0,3.0,0.0,0.0,0.0
17062,32,2.0,4.0,1.0,0.0,0.0
17063,36,0.0,4.0,1.0,0.0,0.0
17064,24,0.0,4.0,1.0,0.0,0.0
17065,47,2.0,4.0,1.0,0.0,0.0
17066,39,2.0,4.0,1.0,0.0,1.0
17067,44,1.0,6.0,1.0,0.0,0.0
17068,35,2.0,6.0,0.0,0.0,0.0
17069,28,0.0,4.0,1.0,0.0,0.0
17070,39,0.0,4.0,1.0,0.0,0.0
17071,31,0.0,6.0,1.0,0.0,0.0
17072,35,2.0,6.0,0.0,0.0,0.0
17073,39,2.0,4.0,1.0,0.0,0.0
17074,42,2.0,5.0,1.0,0.0,0.0
17075,40,2.0,4.0,1.0,0.0,0.0
17076,27,2.0,6.0,0.0,0.0,0.0
17077,50,2.0,5.0,1.0,0.0,0.0
17078,22,0.0,4.0,1.0,0.0,1.0
17079,48,1.0,6.0,1.0,0.0,0.0
17080,53,2.0,1.0,1.0,0.0,0.0
17081,36,0.0,6.0,1.0,0.0,0.0
17082,54,2.0,6.0,1.0,0.0,0.0
17083,47,2.0,5.0,1.0,0.0,0.0
17084,59,2.0,4.0,1.0,0.0,0.0
17085,59,2.0,4.0,1.0,0.0,0.0
17086,35,2.0,4.0,1.0,0.0,0.0
17087,38,2.0,2.0,1.0,0.0,0.0
17088,45,2.0,6.0,1.0,0.0,0.0
17089,57,0.0,5.0,1.0,0.0,0.0
17090,39,1.0,3.0,1.0,0.0,0.0
17091,55,2.0,6.0,1.0,0.0,0.0
17092,28,2.0,1.0,1.0,0.0,0.0
17093,45,2.0,6.0,1.0,0.0,0.0
17094,44,1.0,5.0,1.0,0.0,0.0
17095,33,2.0,2.0,1.0,0.0,0.0
17096,25,0.0,3.0,1.0,0.0,0.0
17097,25,0.0,3.0,1.0,0.0,0.0
17098,30,2.0,4.0,1.0,0.0,0.0
17099,53,2.0,4.0,1.0,0.0,0.0
17100,60,2.0,5.0,1.0,0.0,0.0
17101,34,2.0,4.0,1.0,0.0,0.0
17102,36,2.0,6.0,1.0,0.0,0.0
17103,34,2.0,4.0,0.0,0.0,0.0
17104,36,0.0,5.0,1.0,0.0,0.0
17105,37,2.0,1.0,1.0,0.0,0.0
17106,54,2.0,3.0,0.0,0.0,0.0
17107,55,1.0,6.0,1.0,0.0,0.0
17108,55,1.0,6.0,1.0,0.0,0.0
17109,34,2.0,4.0,0.0,0.0,0.0
17110,28,2.0,1.0,1.0,0.0,0.0
17111,25,0.0,3.0,1.0,0.0,0.0
17112,30,0.0,4.0,0.0,0.0,0.0
17113,36,0.0,6.0,1.0,0.0,0.0
17114,29,2.0,6.0,1.0,0.0,0.0
17115,31,2.0,6.0,1.0,0.0,0.0
17116,48,2.0,5.0,1.0,0.0,0.0
17117,30,0.0,4.0,0.0,0.0,0.0
17118,31,0.0,4.0,1.0,0.0,0.0
17119,28,2.0,1.0,1.0,0.0,0.0
17120,33,0.0,5.0,1.0,0.0,0.0
17121,28,0.0,6.0,1.0,0.0,0.0
17122,58,2.0,6.0,1.0,0.0,0.0
17123,45,2.0,6.0,1.0,0.0,0.0
17124,48,2.0,5.0,0.0,0.0,0.0
17125,33,2.0,6.0,1.0,0.0,0.0
17126,54,2.0,6.0,1.0,0.0,0.0
17127,36,0.0,6.0,1.0,0.0,0.0
17128,36,0.0,6.0,0.0,0.0,0.0
17129,44,1.0,5.0,1.0,0.0,0.0
17130,39,2.0,5.0,1.0,0.0,0.0
17131,32,2.0,6.0,1.0,0.0,0.0
17132,25,0.0,3.0,1.0,0.0,0.0
17133,38,2.0,4.0,0.0,0.0,0.0
17134,48,2.0,5.0,1.0,0.0,0.0
17135,38,2.0,2.0,1.0,0.0,0.0
17136,32,2.0,6.0,0.0,0.0,0.0
17137,59,2.0,4.0,1.0,0.0,0.0
17138,38,2.0,4.0,1.0,0.0,0.0
17139,50,2.0,5.0,1.0,0.0,0.0
17140,54,2.0,6.0,1.0,0.0,0.0
17141,41,2.0,1.0,1.0,0.0,0.0
17142,52,2.0,3.0,1.0,0.0,0.0
17143,32,2.0,6.0,1.0,0.0,0.0
17144,31,0.0,4.0,1.0,0.0,0.0
17145,30,0.0,4.0,0.0,0.0,0.0
17146,33,2.0,6.0,1.0,0.0,0.0
17147,34,2.0,5.0,1.0,0.0,0.0
17148,59,2.0,1.0,0.0,0.0,0.0
17149,53,2.0,4.0,1.0,0.0,0.0
17150,39,2.0,6.0,1.0,0.0,0.0
17151,33,0.0,6.0,1.0,0.0,0.0
17152,30,2.0,4.0,1.0,0.0,0.0
17153,36,0.0,5.0,1.0,0.0,0.0
17154,48,0.0,6.0,0.0,0.0,0.0
17155,26,2.0,1.0,1.0,0.0,0.0
17156,25,0.0,3.0,1.0,0.0,0.0
17157,31,0.0,4.0,1.0,0.0,0.0
17158,25,0.0,3.0,1.0,0.0,0.0
17159,47,2.0,5.0,1.0,0.0,0.0
17160,38,2.0,2.0,1.0,0.0,0.0
17161,25,0.0,3.0,1.0,0.0,0.0
17162,37,2.0,5.0,0.0,0.0,0.0
17163,36,0.0,6.0,1.0,0.0,0.0
17164,55,2.0,6.0,1.0,0.0,0.0
17165,47,2.0,5.0,1.0,0.0,0.0
17166,33,2.0,3.0,1.0,0.0,0.0
17167,55,2.0,3.0,1.0,0.0,0.0
17168,55,2.0,3.0,0.0,0.0,0.0
17169,30,0.0,5.0,1.0,0.0,0.0
17170,36,0.0,5.0,0.0,0.0,0.0
17171,47,2.0,5.0,1.0,0.0,0.0
17172,25,0.0,3.0,1.0,0.0,0.0
17173,42,2.0,6.0,1.0,0.0,0.0
17174,38,0.0,2.0,0.0,0.0,0.0
17175,38,2.0,2.0,1.0,0.0,0.0
17176,30,0.0,4.0,1.0,0.0,0.0
17177,52,2.0,6.0,1.0,0.0,0.0
17178,36,0.0,6.0,1.0,0.0,0.0
17179,38,2.0,2.0,1.0,0.0,0.0
17180,36,0.0,6.0,1.0,0.0,0.0
17181,38,2.0,2.0,1.0,0.0,0.0
17182,27,0.0,4.0,0.0,0.0,0.0
17183,43,2.0,5.0,1.0,0.0,0.0
17184,59,2.0,1.0,0.0,0.0,0.0
17185,41,2.0,2.0,0.0,0.0,0.0
17186,40,2.0,3.0,0.0,0.0,0.0
17187,41,2.0,2.0,1.0,0.0,0.0
17188,39,2.0,6.0,1.0,0.0,0.0
17189,49,0.0,4.0,0.0,0.0,0.0
17190,55,2.0,3.0,1.0,0.0,0.0
17191,39,0.0,4.0,1.0,0.0,0.0
17192,25,0.0,3.0,1.0,0.0,0.0
17193,32,2.0,6.0,1.0,0.0,0.0
17194,41,2.0,1.0,0.0,0.0,0.0
17195,54,2.0,6.0,1.0,0.0,0.0
17196,37,2.0,5.0,1.0,0.0,0.0
17197,48,2.0,5.0,1.0,0.0,0.0
17198,38,2.0,2.0,1.0,0.0,0.0
17199,43,2.0,2.0,1.0,0.0,0.0
17200,42,2.0,5.0,1.0,0.0,0.0
17201,56,2.0,2.0,1.0,0.0,0.0
17202,58,2.0,2.0,1.0,0.0,0.0
17203,39,2.0,6.0,1.0,0.0,0.0
17204,36,0.0,6.0,1.0,0.0,0.0
17205,36,0.0,6.0,0.0,0.0,0.0
17206,39,2.0,6.0,0.0,0.0,0.0
17207,49,0.0,4.0,1.0,0.0,0.0
17208,38,2.0,2.0,1.0,0.0,0.0
17209,54,2.0,6.0,1.0,0.0,0.0
17210,43,2.0,5.0,1.0,0.0,0.0
17211,24,0.0,6.0,1.0,0.0,0.0
17212,31,0.0,4.0,0.0,0.0,0.0
17213,46,2.0,3.0,1.0,0.0,0.0
17214,27,0.0,4.0,1.0,0.0,0.0
17215,31,0.0,4.0,1.0,0.0,0.0
17216,45,2.0,2.0,1.0,0.0,0.0
17217,30,0.0,4.0,1.0,0.0,0.0
17218,59,2.0,4.0,0.0,0.0,0.0
17219,36,0.0,6.0,1.0,0.0,0.0
17220,25,0.0,3.0,1.0,0.0,0.0
17221,49,2.0,3.0,1.0,0.0,0.0
17222,28,0.0,5.0,1.0,0.0,0.0
17223,25,0.0,3.0,1.0,0.0,0.0
17224,25,0.0,3.0,1.0,0.0,0.0
17225,32,2.0,6.0,0.0,0.0,0.0
17226,38,2.0,2.0,0.0,0.0,0.0
17227,33,2.0,6.0,1.0,0.0,0.0
17228,54,2.0,2.0,1.0,0.0,0.0
17229,30,0.0,4.0,1.0,0.0,0.0
17230,36,0.0,6.0,1.0,0.0,0.0
17231,36,0.0,6.0,1.0,0.0,0.0
17232,36,2.0,4.0,1.0,0.0,0.0
17233,34,0.0,6.0,1.0,0.0,0.0
17234,36,0.0,6.0,1.0,0.0,0.0
17235,25,2.0,6.0,1.0,0.0,0.0
17236,32,2.0,6.0,0.0,0.0,0.0
17237,36,0.0,6.0,0.0,0.0,0.0
17238,31,0.0,4.0,1.0,0.0,0.0
17239,48,2.0,5.0,1.0,0.0,0.0
17240,27,0.0,4.0,1.0,0.0,0.0
17241,36,0.0,6.0,1.0,0.0,0.0
17242,42,2.0,6.0,1.0,0.0,1.0
17243,29,0.0,6.0,1.0,0.0,0.0
17244,36,2.0,4.0,0.0,0.0,0.0
17245,25,2.0,3.0,1.0,0.0,0.0
17246,28,2.0,1.0,1.0,0.0,0.0
17247,39,0.0,1.0,1.0,0.0,0.0
17248,39,2.0,5.0,1.0,0.0,0.0
17249,33,2.0,6.0,1.0,0.0,0.0
17250,36,2.0,4.0,1.0,0.0,1.0
17251,38,2.0,2.0,0.0,0.0,0.0
17252,25,0.0,4.0,1.0,0.0,0.0
17253,55,2.0,4.0,1.0,0.0,0.0
17254,58,2.0,2.0,0.0,0.0,0.0
17255,53,2.0,5.0,1.0,0.0,0.0
17256,33,2.0,6.0,1.0,0.0,0.0
17257,45,2.0,3.0,1.0,0.0,0.0
17258,31,0.0,4.0,1.0,0.0,0.0
17259,39,2.0,5.0,1.0,0.0,0.0
17260,38,2.0,2.0,1.0,0.0,0.0
17261,56,2.0,2.0,1.0,0.0,0.0
17262,31,0.0,4.0,1.0,0.0,0.0
17263,31,0.0,4.0,1.0,0.0,0.0
17264,37,2.0,4.0,0.0,0.0,0.0
17265,29,2.0,6.0,1.0,0.0,0.0
17266,51,2.0,6.0,1.0,0.0,0.0
17267,35,2.0,6.0,1.0,0.0,0.0
17268,48,2.0,5.0,1.0,0.0,0.0
17269,48,2.0,5.0,1.0,0.0,0.0
17270,33,0.0,5.0,1.0,0.0,0.0
17271,36,2.0,4.0,1.0,0.0,0.0
17272,54,2.0,6.0,0.0,0.0,0.0
17273,46,2.0,3.0,1.0,0.0,0.0
17274,36,0.0,6.0,1.0,0.0,0.0
17275,50,2.0,5.0,1.0,0.0,0.0
17276,27,0.0,4.0,0.0,0.0,0.0
17277,54,2.0,3.0,1.0,0.0,0.0
17278,59,2.0,1.0,1.0,0.0,0.0
17279,43,2.0,5.0,1.0,0.0,0.0
17280,28,2.0,1.0,1.0,0.0,0.0
17281,39,0.0,1.0,0.0,0.0,0.0
17282,48,2.0,1.0,1.0,0.0,0.0
17283,45,1.0,4.0,1.0,0.0,0.0
17284,34,0.0,6.0,1.0,0.0,0.0
17285,34,0.0,6.0,1.0,0.0,0.0
17286,38,0.0,4.0,1.0,0.0,0.0
17287,43,2.0,6.0,1.0,0.0,0.0
17288,43,2.0,6.0,1.0,0.0,0.0
17289,45,1.0,4.0,1.0,0.0,0.0
17290,44,0.0,6.0,1.0,0.0,0.0
17291,50,2.0,1.0,1.0,0.0,0.0
17292,50,2.0,1.0,1.0,0.0,0.0
17293,31,0.0,6.0,1.0,0.0,0.0
17294,41,2.0,6.0,1.0,0.0,0.0
17295,41,2.0,6.0,1.0,0.0,0.0
17296,41,2.0,6.0,1.0,0.0,0.0
17297,41,2.0,6.0,1.0,0.0,0.0
17298,46,2.0,6.0,1.0,0.0,0.0
17299,58,2.0,3.0,1.0,0.0,0.0
17300,33,0.0,6.0,1.0,0.0,0.0
17301,58,2.0,3.0,1.0,0.0,0.0
17302,36,2.0,6.0,1.0,0.0,0.0
17303,58,2.0,3.0,1.0,0.0,1.0
17304,48,2.0,6.0,1.0,0.0,0.0
17305,49,2.0,4.0,1.0,0.0,0.0
17306,30,2.0,6.0,1.0,0.0,0.0
17307,30,2.0,6.0,1.0,0.0,0.0
17308,48,2.0,3.0,1.0,0.0,0.0
17309,53,2.0,6.0,1.0,0.0,0.0
17310,56,2.0,2.0,1.0,0.0,0.0
17311,53,2.0,3.0,1.0,0.0,0.0
17312,53,2.0,3.0,1.0,0.0,0.0
17313,53,2.0,1.0,1.0,0.0,0.0
17314,37,2.0,5.0,1.0,0.0,0.0
17315,47,2.0,4.0,1.0,0.0,0.0
17316,51,2.0,5.0,1.0,0.0,0.0
17317,55,2.0,1.0,0.0,0.0,0.0
17318,55,2.0,1.0,1.0,0.0,0.0
17319,42,1.0,5.0,1.0,0.0,0.0
17320,58,2.0,5.0,1.0,0.0,0.0
17321,42,1.0,5.0,1.0,0.0,0.0
17322,56,2.0,6.0,1.0,0.0,0.0
17323,46,2.0,6.0,1.0,0.0,0.0
17324,49,2.0,5.0,1.0,0.0,0.0
17325,33,1.0,6.0,1.0,0.0,0.0
17326,53,2.0,3.0,1.0,0.0,0.0
17327,46,2.0,4.0,1.0,0.0,0.0
17328,46,2.0,4.0,0.0,0.0,0.0
17329,35,0.0,6.0,1.0,0.0,0.0
17330,60,2.0,6.0,1.0,0.0,0.0
17331,60,2.0,6.0,1.0,0.0,0.0
17332,30,0.0,6.0,1.0,0.0,0.0
17333,35,1.0,6.0,1.0,0.0,0.0
17334,57,2.0,4.0,1.0,0.0,0.0
17335,39,2.0,1.0,1.0,0.0,0.0
17336,47,2.0,6.0,1.0,0.0,0.0
17337,33,1.0,6.0,1.0,0.0,0.0
17338,35,2.0,6.0,1.0,0.0,0.0
17339,38,2.0,5.0,1.0,0.0,0.0
17340,32,0.0,6.0,1.0,0.0,0.0
17341,49,2.0,5.0,1.0,0.0,0.0
17342,31,2.0,6.0,1.0,0.0,0.0
17343,30,0.0,4.0,1.0,0.0,0.0
17344,31,2.0,5.0,1.0,0.0,0.0
17345,39,0.0,5.0,1.0,0.0,0.0
17346,44,2.0,5.0,1.0,0.0,0.0
17347,44,2.0,5.0,1.0,0.0,0.0
17348,34,0.0,5.0,0.0,0.0,0.0
17349,34,0.0,5.0,1.0,0.0,0.0
17350,60,2.0,2.0,1.0,0.0,0.0
17351,36,2.0,5.0,1.0,0.0,0.0
17352,33,1.0,5.0,1.0,0.0,0.0
17353,57,2.0,1.0,0.0,0.0,0.0
17354,33,1.0,5.0,1.0,0.0,0.0
17355,33,1.0,5.0,1.0,0.0,0.0
17356,45,2.0,2.0,1.0,0.0,0.0
17357,49,2.0,1.0,1.0,0.0,0.0
17358,50,2.0,4.0,1.0,0.0,0.0
17359,57,2.0,1.0,1.0,0.0,0.0
17360,46,2.0,3.0,1.0,0.0,0.0
17361,46,0.0,5.0,1.0,0.0,0.0
17362,47,2.0,5.0,1.0,0.0,0.0
17363,57,2.0,4.0,1.0,0.0,0.0
17364,35,0.0,5.0,1.0,0.0,0.0
17365,34,0.0,6.0,1.0,0.0,0.0
17366,45,2.0,6.0,1.0,0.0,0.0
17367,33,1.0,5.0,1.0,0.0,1.0
17368,35,0.0,5.0,1.0,0.0,0.0
17369,35,0.0,5.0,1.0,0.0,0.0
17370,52,2.0,3.0,1.0,0.0,0.0
17371,46,2.0,4.0,1.0,0.0,0.0
17372,48,2.0,1.0,1.0,0.0,0.0
17373,46,2.0,3.0,1.0,0.0,0.0
17374,46,2.0,3.0,1.0,0.0,0.0
17375,37,0.0,5.0,1.0,0.0,0.0
17376,41,2.0,5.0,1.0,0.0,0.0
17377,37,2.0,6.0,1.0,0.0,0.0
17378,37,2.0,6.0,1.0,0.0,0.0
17379,41,2.0,6.0,1.0,0.0,0.0
17380,54,1.0,4.0,1.0,0.0,0.0
17381,57,2.0,4.0,1.0,0.0,0.0
17382,57,2.0,4.0,1.0,0.0,0.0
17383,39,0.0,6.0,1.0,0.0,0.0
17384,29,0.0,5.0,1.0,0.0,0.0
17385,39,2.0,1.0,1.0,0.0,0.0
